,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.10577674786839,0.706787148776803,0.148625277658975,0.0494980563740196,0.209561964974092,0.0702851418845606,0.014807276650202,0.00493152287940341,2.40857441749912,0.810599794444015,0.170140660911436,0.0560257848000902,0.154997678774468,0.052071548730213,0.0110011270155262,0.00374683386961537,2.40857441749912,0.810599794444015,0.170140660911436,0.0560257848000902,0.154997678774468,0.052071548730213,0.0110011270155262,0.00374683386961537,10.048912676243,3.37554656237758,0.517750817956376,0.172629893102266,0.895049340489789,0.300566814476525,0.0460749786488248,0.0154290581359104,18.6239984753785,6.25246081584866,0.646704327371315,0.216075639077331,1.72631438098608,0.579550967239369,0.0598592879550494,0.0200154898617908,18.6239984753785,6.25246081584866,0.646704327371315,0.216075639077331,1.72631438098608,0.579550967239369,0.0598592879550494,0.0200154898617908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.87759079514676,1.30409548266998,0.27628303861351,0.0919044202151368,0.386148654010887,0.129725192727694,0.0275461991245468,0.00916354366593107,4.41732046645849,1.49035050876948,0.315905399816166,0.103729703951247,0.284846830613842,0.0959430041993279,0.0204640114632624,0.00694889177758026,4.41732046645849,1.49035050876948,0.315905399816166,0.103729703951247,0.284846830613842,0.0959430041993279,0.0204640114632624,0.00694889177758026,18.4217362245345,6.20154213959661,0.962733664005862,0.320039409646381,1.6443389693272,0.553500056462547,0.0858024943273567,0.0286473433384638,34.1271834963983,11.4783401943682,1.20519818222869,0.401447410255411,3.17049114770158,1.06668598388368,0.11167564885229,0.0372290713832561,34.1271834963983,11.4783401943682,1.20519818222869,0.401447410255411,3.17049114770158,1.06668598388368,0.11167564885229,0.0372290713832561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.36648779681853,1.808438719707,0.386002674601427,0.128262376257497,0.53480440577934,0.179960206916582,0.0385168008633359,0.0127987363919039,6.10468451498731,2.06460698246048,0.442815881784992,0.145067716199378,0.395754919201431,0.133639684120399,0.0289030957686327,0.00978394853936889,6.10468451498731,2.06460698246048,0.442815881784992,0.145067716199378,0.395754919201431,0.133639684120399,0.0289030957686327,0.00978394853936889,25.4045069014708,8.57049445880848,1.34757257434319,0.446743117223005,2.27420478279512,0.767317451721086,0.12042202542926,0.0400922229573931,47.0305706345613,15.8469141126043,1.68971853575254,0.561260734407392,4.38160245812885,1.47730393523223,0.15687026524381,0.0521485996607674,47.0305706345613,15.8469141126043,1.68971853575254,0.561260734407392,4.38160245812885,1.47730393523223,0.15687026524381,0.0521485996607674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.61593388371588,2.23391499194258,0.480386367724442,0.159463034804028,0.659806913382991,0.222383771774205,0.0479769399823176,0.0159252021279085,7.53287617933834,2.55356804414932,0.554887991578887,0.18142111972413,0.492290281764286,0.166657613654252,0.036681923818891,0.0123735658755428,7.53287617933834,2.55356804414932,0.554887991578887,0.18142111972413,0.492290281764286,0.166657613654252,0.036681923818891,0.0123735658755428,31.2340922562401,10.5592612309383,1.68239912693791,0.556311592642203,2.80583879702845,0.948890587276113,0.150916313335476,0.0501052476707324,57.7690554255663,19.4998651495841,2.11193545146274,0.699681714654243,5.39964043098869,1.8243916727251,0.196595903174313,0.0651808881360235,57.7690554255663,19.4998651495841,2.11193545146274,0.699681714654243,5.39964043098869,1.8243916727251,0.196595903174313,0.0651808881360235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7.66289709608401,2.59254399294316,0.561663599984646,0.186266864529798,0.764784308332448,0.258180224931822,0.0561472841208016,0.018618221880405,8.75131172965652,2.97332722311941,0.655054289079903,0.213781859001751,0.577826938690539,0.196102534953078,0.0440413745855517,0.0147975336860265,8.75131172965652,2.97332722311941,0.655054289079903,0.213781859001751,0.577826938690539,0.196102534953078,0.0440413745855517,0.0147975336860265,36.1067618868479,12.2316944908496,1.97534200994665,0.65158960266797,3.25639216136315,1.10379002162682,0.178049229488437,0.0589510919536445,66.7055898285239,22.5557097565384,2.48139725684799,0.820096271115242,6.2573502888709,2.11860127211882,0.231773458171648,0.0766497014392966,66.7055898285239,22.5557097565384,2.48139725684799,0.820096271115242,6.2573502888709,2.11860127211882,0.231773458171648,0.0766497014392966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8.53878295833965,2.89456076824916,0.631742085435739,0.209322614697892,0.852813650719788,0.288356029814788,0.0632163437076645,0.020942001186067,9.79929626237543,3.33671340579804,0.745482515298319,0.24287746962995,0.654858483472641,0.222790612638939,0.0511324538460427,0.0171064410242029,9.79929626237543,3.33671340579804,0.745482515298319,0.24287746962995,0.654858483472641,0.222790612638939,0.0511324538460427,0.0171064410242029,40.1851493785989,13.6408281056369,2.23296687867646,0.734866957803321,3.6398036863498,1.23654885695518,0.202412120058515,0.066835299585758,74.142877715687,25.113503857555,2.80595878509572,0.925276557897888,6.98163323499423,2.36869755377576,0.263137687916742,0.0868132819766528,74.142877715687,25.113503857555,2.80595878509572,0.925276557897888,6.98163323499423,2.36869755377576,0.263137687916742,0.0868132819766528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9.27024299545208,3.1486709392805,0.692253238411147,0.229183674181713,0.926504240789513,0.313766366645865,0.0693450752144135,0.0229512618526705,10.7081332560255,3.65396266381143,0.827803550896474,0.269254284709154,0.72522567204513,0.247322723182975,0.0580444739161211,0.0193313214524688,10.7081332560255,3.65396266381143,0.827803550896474,0.269254284709154,0.72522567204513,0.247322723182975,0.0580444739161211,0.0193313214524688,43.6039904436621,14.8306990878081,2.46062896006559,0.808007129032467,3.96743871896643,1.35086788790029,0.224465315160914,0.0739188086141191,80.3331621057469,27.2559672619452,3.09213586600645,1.01751165218646,7.59464641703465,2.58191130655285,0.291278669698714,0.0958790882755811,80.3331621057469,27.2559672619452,3.09213586600645,1.01751165218646,7.59464641703465,2.58191130655285,0.291278669698714,0.0958790882755811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,9.87987210395894,3.36227173826491,0.744591846501131,0.246322096148743,0.988068290044556,0.335137731167162,0.0746709137412851,0.0246926375863818,11.5027910673884,3.93325384644969,0.903269929145383,0.293332580077043,0.790284391695287,0.270139837879774,0.0648264488808238,0.0214905567665484,11.5027910673884,3.93325384644969,0.903269929145383,0.293332580077043,0.790284391695287,0.270139837879774,0.0648264488808238,0.0214905567665484,46.4748835059261,15.8378669961646,2.66274191276302,0.872542513272401,4.24859040003104,1.44977729106994,0.244571190125603,0.0803290981296569,85.4864610721731,29.0521233321628,3.34538131603514,1.09870746739111,8.11467903203035,2.76422144113776,0.316675231283419,0.104015383024632,85.4864610721731,29.0521233321628,3.34538131603514,1.09870746739111,8.11467903203035,2.76422144113776,0.316675231283419,0.104015383024632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10.386808716329,3.5416428757734,0.789950285169555,0.261140571995215,1.03938094563215,0.353087165592734,0.0793112373706328,0.0262058745420821,12.2032213482044,4.18113441834241,0.972864443075619,0.315443182233805,0.851030890605903,0.291564515861275,0.0715022350360373,0.0235945988597458,12.2032213482044,4.18113441834241,0.972864443075619,0.315443182233805,0.851030890605903,0.291564515861275,0.0715022350360373,0.0235945988597458,48.8902478804924,16.6926811895135,2.84297874627716,0.929744853767784,4.4908772911176,1.53576510189877,0.263019030712904,0.0861684611708365,89.7775051270678,30.5595277017358,3.57029479585275,1.17046255576004,8.55685699654364,2.92058215300655,0.339720480634723,0.111360045662615,89.7775051270678,30.5595277017358,3.57029479585275,1.17046255576004,8.55685699654364,2.92058215300655,0.339720480634723,0.111360045662615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
